sampleType,shopCode,name,proposedCategory,proposedSubcategory,confidence,status,group,detectedFamily,evidence,neighborTarget,needsHumanCheck,correct,correctCategory,reviewerComment
near_threshold,А-00514,Эмблема LADA (2115) в сборе (к-т),kuzov-i-optika,emblemy,0.92,AUTO_READY,legacy_kuzov-i-optika_emblemy|other|эмблема|kuzov-i-optika|emblemy,other,family:legacy_kuzov-i-optika_emblemy | pattern:эмблема | pattern:эмблема | validation:normalizer:5:useful_tokens,,yes,,,
near_threshold,А-00520,Эмблема на УАЗ (хром.),kuzov-i-optika,emblemy,0.92,AUTO_READY,legacy_kuzov-i-optika_emblemy|other|эмблема|kuzov-i-optika|emblemy,other,family:legacy_kuzov-i-optika_emblemy | pattern:эмблема | pattern:эмблема | validation:normalizer:4:useful_tokens,,yes,,,
near_threshold,А-00541,Эмблема 2108,kuzov-i-optika,emblemy,0.92,AUTO_READY,legacy_kuzov-i-optika_emblemy|other|эмблема|kuzov-i-optika|emblemy,other,family:legacy_kuzov-i-optika_emblemy | pattern:эмблема | pattern:эмблема | validation:normalizer:2:useful_tokens,,yes,,,
near_threshold,А-00565,"Эмблема Соболь, Газель",kuzov-i-optika,emblemy,0.92,AUTO_READY,legacy_kuzov-i-optika_emblemy|other|эмблема|kuzov-i-optika|emblemy,other,family:legacy_kuzov-i-optika_emblemy | pattern:эмблема | pattern:эмблема | validation:normalizer:4:useful_tokens,,yes,,,
near_threshold,А-00572,Эмблема 4х4,kuzov-i-optika,emblemy,0.92,AUTO_READY,legacy_kuzov-i-optika_emblemy|other|эмблема|kuzov-i-optika|emblemy,other,family:legacy_kuzov-i-optika_emblemy | pattern:эмблема | pattern:эмблема | validation:normalizer:3:useful_tokens,,yes,,,
near_threshold,А-00985,Эмблема Приора большая перед.,kuzov-i-optika,emblemy,0.92,AUTO_READY,legacy_kuzov-i-optika_emblemy|other|эмблема|kuzov-i-optika|emblemy,other,family:legacy_kuzov-i-optika_emblemy | pattern:эмблема | pattern:эмблема | validation:normalizer:5:useful_tokens,,yes,,,
near_threshold,А-00995,Повторитель универс.,kuzov-i-optika,povtoriteli,0.92,AUTO_READY,legacy_kuzov-i-optika_povtoriteli|other|повторитель|kuzov-i-optika|povtoriteli,other,family:legacy_kuzov-i-optika_povtoriteli | pattern:повторитель | pattern:повторитель | validation:normalizer:3:useful_tokens,,yes,,,
near_threshold,А-01023,Эмблема пер.Калина,kuzov-i-optika,emblemy,0.92,AUTO_READY,legacy_kuzov-i-optika_emblemy|other|эмблема|kuzov-i-optika|emblemy,other,family:legacy_kuzov-i-optika_emblemy | pattern:эмблема | pattern:эмблема | validation:normalizer:3:useful_tokens,,yes,,,
near_threshold,А-01364,Зарядное автомоб. устройство для ноутбука,elektrika,prochaya-elektrika,0.92,AUTO_READY,usb_power_accessories|other|зарядное-устройство|elektrika|prochaya-elektrika,other,family:usb_power_accessories | pattern:зарядное устройство | pattern:зарядное | pattern:устройство | validation:normalizer:5:useful_tokens,elektrika/prochaya-elektrika,yes,,,
near_threshold,А-01467,"Эмблема ""Чёртики""",kuzov-i-optika,emblemy,0.92,AUTO_READY,legacy_kuzov-i-optika_emblemy|other|эмблема|kuzov-i-optika|emblemy,other,family:legacy_kuzov-i-optika_emblemy | pattern:эмблема | pattern:эмблема | validation:normalizer:3:useful_tokens,,yes,,,
near_threshold,А-01550,"Эмблема ""Форд"" задн.",kuzov-i-optika,emblemy,0.92,AUTO_READY,legacy_kuzov-i-optika_emblemy|other|эмблема|kuzov-i-optika|emblemy,other,family:legacy_kuzov-i-optika_emblemy | pattern:эмблема | pattern:эмблема | validation:normalizer:4:useful_tokens,,yes,,,
near_threshold,А-01656,Эмблема зад. Калина,kuzov-i-optika,emblemy,0.92,AUTO_READY,legacy_kuzov-i-optika_emblemy|other|эмблема|kuzov-i-optika|emblemy,other,family:legacy_kuzov-i-optika_emblemy | pattern:эмблема | pattern:эмблема | validation:normalizer:4:useful_tokens,,yes,,,
near_threshold,А-01688,Крышка бардачка 2107,kuzov-i-optika,elementy-salona,0.92,AUTO_READY,interior|caps_plugs|крышка-бардач|kuzov-i-optika|elementy-salona,caps_plugs,family:interior | pattern:крышка бардач | pattern:крышка | pattern:бардач | validation:normalizer:3:useful_tokens,kuzov-i-optika/kuzovnye-detali,yes,,,
near_threshold,А-01740,Эмблема LADA-УРБАН,kuzov-i-optika,emblemy,0.92,AUTO_READY,legacy_kuzov-i-optika_emblemy|other|эмблема|kuzov-i-optika|emblemy,other,family:legacy_kuzov-i-optika_emblemy | pattern:эмблема | pattern:эмблема | validation:normalizer:3:useful_tokens,,yes,,,
near_threshold,А-01745,Эмблема Нива 21214,kuzov-i-optika,emblemy,0.92,AUTO_READY,legacy_kuzov-i-optika_emblemy|other|эмблема|kuzov-i-optika|emblemy,other,family:legacy_kuzov-i-optika_emblemy | pattern:эмблема | pattern:эмблема | validation:normalizer:3:useful_tokens,,yes,,,
near_threshold,А-02029,Эмблема LADA (большая),kuzov-i-optika,emblemy,0.92,AUTO_READY,legacy_kuzov-i-optika_emblemy|other|эмблема|kuzov-i-optika|emblemy,other,family:legacy_kuzov-i-optika_emblemy | pattern:эмблема | pattern:эмблема | validation:normalizer:4:useful_tokens,,yes,,,
near_threshold,Г-00549,Гофра 50*250 в оплётке трёхслойная,dvigatel-i-transmissiya,vyhlopnaya-sistema,0.92,AUTO_READY,exhaust|other|гофра-трехслой|dvigatel-i-transmissiya|vyhlopnaya-sistema,other,family:exhaust | pattern:гофра трехслой | pattern:гофра | pattern:трехслой | validation:normalizer:5:useful_tokens,dvigatel-i-transmissiya/vyhlopnaya-sistema,yes,,,
near_threshold,ЗЧМ-00610,Крышка бардачка 2141,kuzov-i-optika,elementy-salona,0.92,AUTO_READY,interior|caps_plugs|крышка-бардач|kuzov-i-optika|elementy-salona,caps_plugs,family:interior | pattern:крышка бардач | pattern:крышка | pattern:бардач | validation:normalizer:3:useful_tokens,,yes,,,
near_threshold,ИН-00037,Повторитель Ланос (оранж.),kuzov-i-optika,povtoriteli,0.92,AUTO_READY,legacy_kuzov-i-optika_povtoriteli|other|повторитель|kuzov-i-optika|povtoriteli,other,family:legacy_kuzov-i-optika_povtoriteli | pattern:повторитель | pattern:повторитель | validation:normalizer:4:useful_tokens,,yes,,,
near_threshold,ИН-00176,Эмблема передняя Рено большая,kuzov-i-optika,emblemy,0.92,AUTO_READY,legacy_kuzov-i-optika_emblemy|other|эмблема|kuzov-i-optika|emblemy,other,family:legacy_kuzov-i-optika_emblemy | pattern:эмблема | pattern:эмблема | validation:normalizer:5:useful_tokens,,yes,,,
near_threshold,ИН-00177,"Эмблема передняя ""Рено"" малая",kuzov-i-optika,emblemy,0.92,AUTO_READY,legacy_kuzov-i-optika_emblemy|other|эмблема|kuzov-i-optika|emblemy,other,family:legacy_kuzov-i-optika_emblemy | pattern:эмблема | pattern:эмблема | validation:normalizer:5:useful_tokens,,yes,,,
near_threshold,ИН-01010,Крышка трамблера Матиз,elektrika,prochaya-elektrika,0.92,AUTO_READY,legacy_elektrika_prochaya-elektrika|caps_plugs|крышка-трамблера|elektrika|prochaya-elektrika,caps_plugs,family:legacy_elektrika_prochaya-elektrika | pattern:крышка трамблера | pattern:крышка | pattern:трамблера | validation:normalizer:4:useful_tokens,,yes,,,
near_threshold,ИН-01088,Эмблема Рено Логан большая н обр. с 2011,kuzov-i-optika,emblemy,0.92,AUTO_READY,legacy_kuzov-i-optika_emblemy|other|эмблема|kuzov-i-optika|emblemy,other,family:legacy_kuzov-i-optika_emblemy | pattern:эмблема | pattern:эмблема | validation:normalizer:6:useful_tokens,,yes,,,
near_threshold,К-00456,Заглушка привода спидометра 2101-07 (за 2,dvigatel-i-transmissiya,detali-transmissii,0.92,AUTO_READY,legacy_dvigatel-i-transmissiya_detali-transmissii|caps_plugs|привод-спидометра|dvigatel-i-transmissiya|detali-transmissii,caps_plugs,family:legacy_dvigatel-i-transmissiya_detali-transmissii | pattern:привод спидометра | pattern:привод | pattern:спидометра | validation:normalizer:5:useful_tokens,,yes,,,
near_threshold,К-00604,Скоба стекла фары 2115,kuzov-i-optika,kronshteyny-i-krepleniya,0.92,AUTO_READY,body_brackets|other|скоба-фары|kuzov-i-optika|kronshteyny-i-krepleniya,other,family:body_brackets | pattern:скоба фары | pattern:скоба | pattern:фары | validation:normalizer:4:useful_tokens,,yes,,,
near_threshold,КГ-00142,Гайка стопорная блока шестерен ГАЗ-53,dvigatel-i-transmissiya,detali-transmissii,0.92,AUTO_READY,legacy_dvigatel-i-transmissiya_detali-transmissii|nuts|блок-шестер|dvigatel-i-transmissiya|detali-transmissii,nuts,family:legacy_dvigatel-i-transmissiya_detali-transmissii | pattern:блок шестер | pattern:блок | pattern:шестер | validation:normalizer:6:useful_tokens,,yes,,,
near_threshold,О-00066,Поворотник Москвич 2140,kuzov-i-optika,povtoriteli,0.92,AUTO_READY,legacy_kuzov-i-optika_povtoriteli|other|поворотник|kuzov-i-optika|povtoriteli,other,family:legacy_kuzov-i-optika_povtoriteli | pattern:поворотник | pattern:поворотник | validation:normalizer:3:useful_tokens,,yes,,,
near_threshold,О-00068,Поворотник Волга,kuzov-i-optika,povtoriteli,0.92,AUTO_READY,legacy_kuzov-i-optika_povtoriteli|other|поворотник|kuzov-i-optika|povtoriteli,other,family:legacy_kuzov-i-optika_povtoriteli | pattern:поворотник | pattern:поворотник | validation:normalizer:3:useful_tokens,,yes,,,
near_threshold,О-00073,Повторитель 2109 нов. обр. (за 1 шт),kuzov-i-optika,povtoriteli,0.92,AUTO_READY,legacy_kuzov-i-optika_povtoriteli|other|повторитель|kuzov-i-optika|povtoriteli,other,family:legacy_kuzov-i-optika_povtoriteli | pattern:повторитель | pattern:повторитель | validation:normalizer:4:useful_tokens,,yes,,,
near_threshold,О-00088,Повторитель 2107,kuzov-i-optika,povtoriteli,0.92,AUTO_READY,legacy_kuzov-i-optika_povtoriteli|other|повторитель|kuzov-i-optika|povtoriteli,other,family:legacy_kuzov-i-optika_povtoriteli | pattern:повторитель | pattern:повторитель | validation:normalizer:2:useful_tokens,,yes,,,
near_threshold,О-00089,Повторитель 2106,kuzov-i-optika,povtoriteli,0.92,AUTO_READY,legacy_kuzov-i-optika_povtoriteli|other|повторитель|kuzov-i-optika|povtoriteli,other,family:legacy_kuzov-i-optika_povtoriteli | pattern:повторитель | pattern:повторитель | validation:normalizer:2:useful_tokens,,yes,,,
near_threshold,О-00099,Поворотник передний Волга 3102,kuzov-i-optika,povtoriteli,0.92,AUTO_READY,legacy_kuzov-i-optika_povtoriteli|other|поворотник|kuzov-i-optika|povtoriteli,other,family:legacy_kuzov-i-optika_povtoriteli | pattern:поворотник | pattern:поворотник | validation:normalizer:4:useful_tokens,,yes,,,
near_threshold,О-00107,Стекло поворотника Волга,kuzov-i-optika,povtoriteli,0.92,AUTO_READY,legacy_kuzov-i-optika_povtoriteli|other|поворотник|kuzov-i-optika|povtoriteli,other,family:legacy_kuzov-i-optika_povtoriteli | pattern:поворотник | pattern:поворотник | validation:normalizer:4:useful_tokens,,yes,,,
near_threshold,О-00111,Повторитель 2105-07 белый (завод),kuzov-i-optika,povtoriteli,0.92,AUTO_READY,legacy_kuzov-i-optika_povtoriteli|other|повторитель|kuzov-i-optika|povtoriteli,other,family:legacy_kuzov-i-optika_povtoriteli | pattern:повторитель | pattern:повторитель | validation:normalizer:5:useful_tokens,,yes,,,
near_threshold,О-00167,Стекло поворотника 2410,kuzov-i-optika,povtoriteli,0.92,AUTO_READY,legacy_kuzov-i-optika_povtoriteli|other|поворотник|kuzov-i-optika|povtoriteli,other,family:legacy_kuzov-i-optika_povtoriteli | pattern:поворотник | pattern:поворотник | validation:normalizer:3:useful_tokens,,yes,,,
near_threshold,О-00181,Повторитель 2108-09,kuzov-i-optika,povtoriteli,0.92,AUTO_READY,legacy_kuzov-i-optika_povtoriteli|other|повторитель|kuzov-i-optika|povtoriteli,other,family:legacy_kuzov-i-optika_povtoriteli | pattern:повторитель | pattern:повторитель | validation:normalizer:3:useful_tokens,,yes,,,
near_threshold,О-00194,Повторитель Газель,kuzov-i-optika,povtoriteli,0.92,AUTO_READY,legacy_kuzov-i-optika_povtoriteli|other|повторитель|kuzov-i-optika|povtoriteli,other,family:legacy_kuzov-i-optika_povtoriteli | pattern:повторитель | pattern:повторитель | validation:normalizer:3:useful_tokens,,yes,,,
near_threshold,О-00215,Повторитель 2110 нов. обр. (за 1 шт),kuzov-i-optika,povtoriteli,0.92,AUTO_READY,legacy_kuzov-i-optika_povtoriteli|other|повторитель|kuzov-i-optika|povtoriteli,other,family:legacy_kuzov-i-optika_povtoriteli | pattern:повторитель | pattern:повторитель | validation:normalizer:4:useful_tokens,,yes,,,
near_threshold,А-00700,Массажёр на сидение (нижняя часть),aksessuary,prochie-aksessuary,0.919,GROUP_REVIEW,comfort_accessories|other|массажер-на-сидение|aksessuary|prochie-aksessuary,other,family:comfort_accessories | token:массажер | token:массажёр | token:сиден | token:массаж | phrase:массажер на сидение | phrase:массажёр | validation:normalizer:5:useful_tokens,,yes,,,
near_threshold,А-01842,"""NB"" Массажёр на сидение",aksessuary,prochie-aksessuary,0.919,GROUP_REVIEW,comfort_accessories|other|массажер-на-сидение|aksessuary|prochie-aksessuary,other,family:comfort_accessories | token:массажер | token:массажёр | token:сиден | token:массаж | phrase:массажер на сидение | phrase:массажёр | validation:normalizer:4:useful_tokens,,yes,,,
near_threshold,ДВ-00024,Успокоитель цепи Нива (инжектор),dvigatel-i-transmissiya,detali-dvigatelya,0.922,AUTO_READY,timing_chain_parts|other|успокоитель-цепи|dvigatel-i-transmissiya|detali-dvigatelya,other,family:timing_chain_parts | token:успокоитель | token:цепи | phrase:успокоитель цепи | validation:normalizer:5:useful_tokens,,yes,,,
near_threshold,ДВ-00050,Башмак цепи Нива-Тайга,dvigatel-i-transmissiya,detali-dvigatelya,0.922,AUTO_READY,timing_chain_parts|other|башмак-цепи|dvigatel-i-transmissiya|detali-dvigatelya,other,family:timing_chain_parts | token:башмак | token:цепи | phrase:башмак цепи | validation:normalizer:4:useful_tokens,,yes,,,
near_threshold,ДВ-00051,Башмак цепи 2101-07,dvigatel-i-transmissiya,detali-dvigatelya,0.922,AUTO_READY,timing_chain_parts|other|башмак-цепи|dvigatel-i-transmissiya|detali-dvigatelya,other,family:timing_chain_parts | token:башмак | token:цепи | phrase:башмак цепи | validation:normalizer:4:useful_tokens,aksessuary/instrumenty,yes,,,
near_threshold,ДВ-00195,Натяжитель цепи ВАЗ,dvigatel-i-transmissiya,detali-dvigatelya,0.922,AUTO_READY,timing_chain_parts|other|натяжитель-цепи|dvigatel-i-transmissiya|detali-dvigatelya,other,family:timing_chain_parts | token:натяжитель | token:цепи | phrase:натяжитель цепи | validation:normalizer:4:useful_tokens,,yes,,,
near_threshold,ДВ-00211,Башмак цепи 2101-03 (Тольятти),dvigatel-i-transmissiya,detali-dvigatelya,0.922,AUTO_READY,timing_chain_parts|other|башмак-цепи|dvigatel-i-transmissiya|detali-dvigatelya,other,family:timing_chain_parts | token:башмак | token:цепи | phrase:башмак цепи | validation:normalizer:5:useful_tokens,,yes,,,
near_threshold,ДВ-00715,Натяжитель цепи ВАЗ 21214 автоматический,dvigatel-i-transmissiya,detali-dvigatelya,0.922,AUTO_READY,timing_chain_parts|other|натяжитель-цепи|dvigatel-i-transmissiya|detali-dvigatelya,other,family:timing_chain_parts | token:натяжитель | token:цепи | phrase:натяжитель цепи | validation:normalizer:5:useful_tokens,,yes,,,
near_threshold,ДВ-00729,Натяжитель цепи ПИЛОТ 2101-2103 (Оригинал),dvigatel-i-transmissiya,detali-dvigatelya,0.922,AUTO_READY,timing_chain_parts|other|натяжитель-цепи|dvigatel-i-transmissiya|detali-dvigatelya,other,family:timing_chain_parts | token:натяжитель | token:цепи | phrase:натяжитель цепи | validation:normalizer:6:useful_tokens,,yes,,,
near_threshold,ДВ-00481,Коллектор впускной 2108-2110 инжектор,dvigatel-i-transmissiya,detali-dvigatelya,0.924,AUTO_READY,air_intake_engine_parts|other|коллектор-впускной|dvigatel-i-transmissiya|detali-dvigatelya,other,family:air_intake_engine_parts | token:коллектор | token:впуск | token:инжектор | phrase:коллектор впускной | validation:normalizer:5:useful_tokens,,yes,,,
near_threshold,О-00874,"Стекло окна боковины УАЗ-3162,3163 левое (",kuzov-i-optika,stekla,0.924,AUTO_READY,body_glass|other|бок|kuzov-i-optika|stekla,other,family:body_glass | token:стекло | token:бок | token:окна | pattern:strong_multi_token | validation:normalizer:6:useful_tokens,kuzov-i-optika/stekla,yes,,,
near_threshold,О-00875,"Стекло окна боковины УАЗ-3162,3163 правое",kuzov-i-optika,stekla,0.924,AUTO_READY,body_glass|other|бок|kuzov-i-optika|stekla,other,family:body_glass | token:стекло | token:бок | token:окна | pattern:strong_multi_token | validation:normalizer:6:useful_tokens,kuzov-i-optika/stekla,yes,,,
near_threshold,ДВ-00299,"Электровентилятор Калина, Приора с конд.",dvigatel-i-transmissiya,ohlazhdenie,0.924,AUTO_READY,cooling_fans|ventilation|электровентилятор|dvigatel-i-transmissiya|ohlazhdenie,ventilation,family:cooling_fans | token:электровентилятор | token:калина | token:приора | phrase:электровентилятор | validation:normalizer:5:useful_tokens,,yes,,,
near_threshold,КГ-01377,"В1455010083 SHACMAN Болт М22х1,5х120 колёсный задний",aksessuary,shiny-i-diski,0.924,AUTO_READY,wheel_fasteners|bolts|колес|aksessuary|shiny-i-diski,bolts,family:wheel_fasteners | token:болт | token:колес | token:колесн | pattern:strong_multi_token | validation:normalizer:8:useful_tokens,,yes,,,
near_threshold,А-01083,Колпаки декоративные малые ВАЗ (1 шт),aksessuary,shiny-i-diski,0.915,GROUP_REVIEW,wheel_caps|other|колпаки|aksessuary|shiny-i-diski,other,family:wheel_caps | token:колпаки | token:колпак | phrase:колпаки | phrase:колпаки декоративные | validation:normalizer:5:useful_tokens,,yes,,,
near_threshold,А-00785,Колпаки хромированные д.15,aksessuary,shiny-i-diski,0.914,GROUP_REVIEW,wheel_caps|other|колпаки|aksessuary|shiny-i-diski,other,family:wheel_caps | token:колпаки | token:колпак | token:хром | token:д. | phrase:колпаки | validation:normalizer:4:useful_tokens,,yes,,,
near_threshold,А-00895,"Колпаки хромированные вращающиеся д. 13, 1",aksessuary,shiny-i-diski,0.926,AUTO_READY,wheel_caps|other|колпаки|aksessuary|shiny-i-diski,other,family:wheel_caps | token:колпаки | token:колпак | token:хром | token:д. | token:13 | phrase:колпаки | validation:normalizer:5:useful_tokens,,yes,,,
near_threshold,А-01052,Колпаки Каррера плюс 13/14,aksessuary,shiny-i-diski,0.914,GROUP_REVIEW,wheel_caps|other|колпаки|aksessuary|shiny-i-diski,other,family:wheel_caps | token:колпаки | token:колпак | token:13 | token:14 | phrase:колпаки | validation:normalizer:4:useful_tokens,,yes,,,
near_threshold,А-01325,"Колпаки Рено д.15,14 (1 шт)",aksessuary,shiny-i-diski,0.914,GROUP_REVIEW,wheel_caps|other|колпаки|aksessuary|shiny-i-diski,other,family:wheel_caps | token:колпаки | token:колпак | token:д. | token:14 | phrase:колпаки | validation:normalizer:4:useful_tokens,,yes,,,
near_threshold,А-02223,Лента диодная 12V (метал),elektrika,osveshchenie,0.914,GROUP_REVIEW,led_strips|other|лента-диодная|elektrika|osveshchenie,other,family:led_strips | token:лента | token:диод | token:12v | phrase:лента диодная | validation:normalizer:5:useful_tokens,,yes,,,
near_threshold,А-02423,Набор салфеток для комплексного ухода AVS MF-6102 (микрофибра-3 шт 30х30 см),aksessuary,prochie-aksessuary,0.914,GROUP_REVIEW,care_consumables|other|набор-салфеток|aksessuary|prochie-aksessuary,other,family:care_consumables | token:микрофибра | token:уход | token:комплексного | phrase:набор салфеток | validation:normalizer:9:useful_tokens,,yes,,,
near_threshold,О-00550,Форточка раздвижная боковая зад. Нива,kuzov-i-optika,kuzovnye-detali,0.914,GROUP_REVIEW,body_small_exterior|other|форточка-раздвижная|kuzov-i-optika|kuzovnye-detali,other,family:body_small_exterior | token:форточка | token:боковая | token:нива | phrase:форточка раздвижная | validation:normalizer:6:useful_tokens,,yes,,,
near_threshold,ОК-00128,"Боковина левая, правая",kuzov-i-optika,kuzovnye-detali,0.914,GROUP_REVIEW,body_small_exterior|other|боковина-левая|kuzov-i-optika|kuzovnye-detali,other,family:body_small_exterior | token:боковина | token:левая | token:правая | phrase:боковина левая | validation:normalizer:4:useful_tokens,,yes,,,
near_threshold,А-00784,Колпаки хромированные д.16 ЛЕМАНС,aksessuary,shiny-i-diski,0.914,GROUP_REVIEW,wheel_caps|other|колпаки|aksessuary|shiny-i-diski,other,family:wheel_caps | token:колпаки | token:колпак | token:хром | token:д. | phrase:колпаки | validation:normalizer:5:useful_tokens,,yes,,,
near_threshold,А-01410,"Колпаки ""Леманс"" 13,14",aksessuary,shiny-i-diski,0.914,GROUP_REVIEW,wheel_caps|other|колпаки|aksessuary|shiny-i-diski,other,family:wheel_caps | token:колпаки | token:колпак | token:13 | token:14 | phrase:колпаки | validation:normalizer:3:useful_tokens,,yes,,,
near_threshold,А-01973,"Колпаки МИГ БЕЛЫЙ (Газель) 16(10), 4 шт",aksessuary,shiny-i-diski,0.914,GROUP_REVIEW,wheel_caps|other|колпаки|aksessuary|shiny-i-diski,other,family:wheel_caps | token:колпаки | token:колпак | token:16 | token:газель | phrase:колпаки | validation:normalizer:5:useful_tokens,,yes,,,
near_threshold,А-02321,Маяк на магните 12-24 №911,elektrika,osveshchenie,0.914,GROUP_REVIEW,auxiliary_lighting|other|маяк-на-магните|elektrika|osveshchenie,other,family:auxiliary_lighting | token:маяк | token:12 | token:магнит | phrase:маяк на магните | validation:normalizer:4:useful_tokens,,yes,,,
near_threshold,А-00160,AWM Щетка бескаркасная,aksessuary,prochie-aksessuary,0.927,AUTO_READY,wiper|other|щетка|aksessuary|prochie-aksessuary,other,family:wiper | token:щетка | token:щётка | token:бескаркасн | validation:normalizer:4:useful_tokens,aksessuary/prochie-aksessuary,yes,,,
near_threshold,А-00210,Сигналы воздушные,aksessuary,prochie-aksessuary,0.927,AUTO_READY,automotive_horns|other|сигналы-воздушные|aksessuary|prochie-aksessuary,other,family:automotive_horns | token:сигнал | token:сигналы | token:воздуш | phrase:сигналы воздушные | pattern:strong_multi_token | validation:normalizer:3:useful_tokens,,yes,,,
near_threshold,А-01405,Щетка с/очистителя SCT (ВАЗ-заднеприводные,aksessuary,prochie-aksessuary,0.927,AUTO_READY,wiper|other|щетка|aksessuary|prochie-aksessuary,other,family:wiper | token:щетка | token:щётка | token:очистител | validation:normalizer:5:useful_tokens,,yes,,,
near_threshold,А-02075,"AWM H26R Щетка гибридная PREMIUM 65см, 71с",aksessuary,prochie-aksessuary,0.927,AUTO_READY,wiper|other|щетка|aksessuary|prochie-aksessuary,other,family:wiper | token:щетка | token:щётка | token:гибридн | validation:normalizer:8:useful_tokens,,yes,,,
near_threshold,ИН-01106,АР40/В01 Стеклоочиститель зад. (400 мм),aksessuary,prochie-aksessuary,0.927,AUTO_READY,wiper|other|стеклоочиститель|aksessuary|prochie-aksessuary,other,family:wiper | token:стеклоочиститель | token:стеклооч | token:стеклоочист | validation:normalizer:6:useful_tokens,,yes,,,
near_threshold,А-00538,Щетка с/очистителя 2104 Нива задняя,aksessuary,prochie-aksessuary,0.927,AUTO_READY,wiper|other|щетка|aksessuary|prochie-aksessuary,other,family:wiper | token:щетка | token:щётка | token:очистител | validation:normalizer:5:useful_tokens,,yes,,,
near_threshold,А-00789,Колпаки Газель (4 шт),aksessuary,shiny-i-diski,0.927,AUTO_READY,wheel_caps|other|колпаки|aksessuary|shiny-i-diski,other,family:wheel_caps | token:колпаки | token:колпак | token:газель | phrase:колпаки | phrase:колпаки газель | validation:normalizer:3:useful_tokens,,yes,,,
near_threshold,А-01038,Щетка с/очистителя 2111 задняя,aksessuary,prochie-aksessuary,0.927,AUTO_READY,wiper|other|щетка|aksessuary|prochie-aksessuary,other,family:wiper | token:щетка | token:щётка | token:очистител | validation:normalizer:4:useful_tokens,,yes,,,
near_threshold,А-02033,"""Bremax"" Щетки с/о каркасные 50 см, к-т 2ш",aksessuary,prochie-aksessuary,0.927,AUTO_READY,wiper|other|щетки|aksessuary|prochie-aksessuary,other,family:wiper | token:щетки | token:щётки | token:каркасн | validation:normalizer:7:useful_tokens,,yes,,,
near_threshold,А-02076,AWM TRUCK Щетка каркасная для грузовиков 5,aksessuary,prochie-aksessuary,0.927,AUTO_READY,wiper|other|щетка|aksessuary|prochie-aksessuary,other,family:wiper | token:щетка | token:щётка | token:каркасн | validation:normalizer:6:useful_tokens,,yes,,,
near_threshold,А-00580,Подогрев сиденья (от прикур.),elektrika,prochaya-elektrika,0.912,GROUP_REVIEW,seat_heaters|seat_parts|подогрев-сиденья|elektrika|prochaya-elektrika,seat_parts,family:seat_heaters | token:подогрев | token:сидень | phrase:подогрев сиденья | validation:normalizer:4:useful_tokens,,yes,,,
near_threshold,А-00581,Подогрев сиденья (регулируемый),elektrika,prochaya-elektrika,0.912,GROUP_REVIEW,seat_heaters|seat_parts|подогрев-сиденья|elektrika|prochaya-elektrika,seat_parts,family:seat_heaters | token:подогрев | token:сидень | phrase:подогрев сиденья | validation:normalizer:4:useful_tokens,,yes,,,
near_threshold,А-01015,Накидки сидений 2шт.,aksessuary,chehly,0.912,GROUP_REVIEW,seat_covers|seat_parts|накидки-сидений|aksessuary|chehly,seat_parts,family:seat_covers | token:накидки | token:сиден | phrase:накидки сидений | validation:normalizer:4:useful_tokens,,yes,,,
near_threshold,А-01707,"Накидка на сидение ""Бамбук""",aksessuary,chehly,0.912,GROUP_REVIEW,seat_covers|other|накидка-на-сидение|aksessuary|chehly,other,family:seat_covers | token:накидка | token:сиден | phrase:накидка на сидение | validation:normalizer:4:useful_tokens,,yes,,,
near_threshold,А-02219,"Накидка сидений Алькон ""Автопрофи""",aksessuary,chehly,0.912,GROUP_REVIEW,seat_covers|seat_parts|накидка-сидений|aksessuary|chehly,seat_parts,family:seat_covers | token:накидка | token:сиден | phrase:накидка сидений | validation:normalizer:5:useful_tokens,,yes,,,
near_threshold,А-02286,Набор для мойки автомобиля AVS AVK-875,aksessuary,prochie-aksessuary,0.912,GROUP_REVIEW,cleaning_brushes|other|набор-для-мойки|aksessuary|prochie-aksessuary,other,family:cleaning_brushes | token:мойки | phrase:набор для мойки | validation:normalizer:5:useful_tokens,,yes,,,
largest_group:active_neighbor|clamps|active-neighbor-100|dvigatel-i-transmissiya|vyhlopnaya-sistema,ИН-00307,"107 219 685 Хомут 54,5мм",dvigatel-i-transmissiya,vyhlopnaya-sistema,0.94,GROUP_REVIEW,active_neighbor|clamps|active-neighbor-100|dvigatel-i-transmissiya|vyhlopnaya-sistema,clamps,neighbor:active-neighbor:100% | token:ин- | token:хомут,dvigatel-i-transmissiya/vyhlopnaya-sistema,yes,,,
largest_group:active_neighbor|clamps|active-neighbor-100|dvigatel-i-transmissiya|vyhlopnaya-sistema,ИН-00310,"107 222 685 Хомут 59, 5 мм",dvigatel-i-transmissiya,vyhlopnaya-sistema,0.94,GROUP_REVIEW,active_neighbor|clamps|active-neighbor-100|dvigatel-i-transmissiya|vyhlopnaya-sistema,clamps,neighbor:active-neighbor:100% | token:ин- | token:хомут,dvigatel-i-transmissiya/vyhlopnaya-sistema,yes,,,
